item_id,knowledge_code
12989,[83]
7907,[43]
11995,[80]
7502,[39]
16548,[107]
4736,[27]
8051,[45]
9189,[50]
2429,[12]
13569,[89]
864,"[4, 122]"
14929,[99]
5217,[30]
10311,[57]
15587,[99]
14452,[97]
15204,[99]
7362,"[38, 56]"
14552,[98]
13019,[83]
5495,[31]
11987,[80]
9180,[50]
5537,[31]
5614,[31]
8696,[48]
2036,"[8, 45]"
5907,[31]
5713,[31]
7746,[42]
14794,[99]
10023,[54]
7465,[39]
9743,[52]
4287,"[23, 81]"
13195,[83]
14349,[97]
5485,[31]
5563,[31]
13825,[90]
1132,"[6, 12]"
7969,[43]
7468,[39]
8882,[49]
6671,[34]
10225,[56]
15632,[99]
5213,[30]
7392,[38]
2612,[13]
15092,[99]
8451,"[46, 59]"
16285,[104]
440,[3]
13136,[83]
11432,[64]
8430,"[46, 59]"
11332,[61]
8381,"[46, 59]"
12033,[80]
7433,"[38, 56]"
6971,"[35, 36, 47]"
3931,[21]
5655,[31]
15895,[100]
7541,[39]
710,"[4, 122]"
2383,[12]
5752,[31]
1384,"[7, 10]"
2207,[9]
17273,[119]
8346,"[46, 59]"
7638,"[40, 47]"
7523,[39]
12129,[80]
5646,[31]
12162,"[80, 80]"
6507,[34]
3921,[21]
7154,[35]
3757,[20]
1543,"[7, 11]"
2488,"[13, 14]"
3065,[15]
15951,[100]
7088,[35]
12513,[82]
11775,[79]
1299,"[6, 12]"
11705,[79]
11983,[80]
773,"[4, 122]"
2740,[14]
12422,[82]
2796,[14]
6237,[33]
5449,"[31, 31]"
3132,[15]
7721,[42]
10085,[54]
5757,[31]
14853,[99]
10245,[56]
11982,[80]
7234,[37]
1,"[1, 10]"
13014,[83]
14800,[99]
3970,[21]
9586,[51]
1647,"[7, 15]"
13995,[93]
16268,[104]
577,"[4, 122]"
2967,[15]
5994,[33]
7393,[38]
120,"[1, 12]"
14400,[97]
3047,[15]
4389,"[24, 30]"
8841,[49]
11244,[60]
11358,[61]
16495,"[107, 107]"
3956,[21]
1102,"[6, 9]"
8334,"[46, 56]"
7886,[43]
5452,[31]
12697,[82]
12909,[83]
6467,[34]
14802,"[99, 99]"
13097,[83]
14509,[98]
12050,[80]
13145,[83]
3861,[21]
15525,[99]
7852,[43]
5072,[30]
10065,[54]
3873,[21]
14991,[99]
14759,[99]
12142,[80]
9731,[52]
6468,[34]
17325,[120]
14181,[95]
8059,[45]
11677,[76]
5649,[31]
11085,"[59, 105]"
8359,"[46, 59]"
16100,[100]
14970,[99]
8826,[49]
1132,"[6, 6, 12, 12]"
7259,[37]
10279,"[56, 56]"
12930,[83]
15837,[100]
15018,[99]
10038,[54]
248,"[2, 2, 25, 25, 45, 45]"
11182,[60]
11210,[60]
14711,[99]
655,"[4, 122]"
4405,[26]
13564,[89]
10061,[54]
6502,[34]
15268,[99]
282,"[2, 45]"
6332,[33]
5447,[31]
8370,"[46, 59]"
2257,[10]
483,[3]
14694,[99]
7074,"[35, 36, 47]"
5698,[31]
15186,[99]
11307,[61]
11909,[80]
13877,[90]
17047,[119]
11232,[60]
9222,[50]
8092,[45]
4876,[28]
7788,[43]
15718,[100]
16431,[105]
15302,[99]
3055,[15]
13115,[83]
12702,[82]
8149,[45]
7317,[37]
10272,[56]
9210,[50]
5650,[31]
14241,[96]
14151,[95]
349,"[2, 32, 50]"
12153,[80]
7674,"[40, 47]"
7534,[39]
9838,[53]
16563,[107]
6005,[33]
11341,[61]
6462,[34]
16871,[115]
4372,"[24, 30]"
1538,"[7, 15]"
1589,"[7, 10]"
5620,[31]
16525,[107]
5759,[31]
10334,[57]
2470,"[13, 14]"
8305,"[46, 59]"
3984,[21]
10940,[59]
772,"[4, 122]"
13064,[83]
5727,[31]
13826,[90]
1821,"[7, 38]"
6108,[33]
2466,"[13, 14]"
2782,[14]
1169,"[6, 10]"
7211,[35]
2236,[10]
15595,[99]
10479,[57]
5440,[31]
15400,[99]
12753,[82]
17418,[120]
12532,[82]
7892,[43]
16462,[107]
125,[1]
5594,[31]
11392,[61]
16280,[104]
4109,[21]
9291,[50]
1515,"[7, 12]"
30,"[1, 12]"
10015,[54]
12988,[83]
4385,"[24, 30]"
11437,[64]
13741,[90]
10215,[56]
13194,[83]
292,"[2, 45]"
13010,[83]
16920,[115]
12779,[82]
16579,[109]
8484,[47]
3543,[18]
6653,[34]
7513,[39]
8246,"[46, 59]"
10344,[57]
10229,[56]
15884,[100]
6290,"[33, 34]"
16478,[107]
454,[3]
12776,[82]
13134,[83]
1585,"[7, 10]"
5667,[31]
16018,[100]
12877,[82]
13436,[87]
8343,"[46, 59]"
7738,[42]
2355,[10]
14940,[99]
14392,[97]
5559,[31]
8797,[49]
699,"[4, 122]"
15330,[99]
13909,[91]
5185,[30]
2022,[8]
14516,[98]
2721,[14]
14798,[99]
6683,[34]
9405,[50]
8120,[45]
14752,[99]
3298,[16]
44,"[1, 10]"
12167,[80]
16263,[104]
12068,[80]
1504,"[7, 10]"
9164,[50]
8697,[48]
2957,[15]
1265,"[6, 12]"
7839,[43]
16580,[109]
13061,[83]
5536,[31]
15942,[100]
7741,[42]
2530,"[13, 14]"
13644,[90]
3595,[19]
11609,[71]
14128,[95]
9582,[51]
15269,[99]
7069,[35]
8242,"[46, 59]"
11006,"[59, 105]"
7757,[42]
10266,"[56, 56]"
7017,[35]
12127,[80]
6904,"[35, 36, 47]"
2493,"[13, 14]"
12459,[82]
9283,[50]
258,"[2, 25, 45]"
5395,[30]
6623,[34]
15803,[100]
5441,[31]
13653,[90]
7359,"[38, 38, 38]"
6401,[33]
3281,"[16, 17]"
10151,[55]
16097,[100]
8873,[49]
9146,[50]
4786,[27]
13524,[87]
10095,[54]
2032,[8]
15275,[99]
9225,[50]
5043,[30]
14854,[99]
431,[3]
8556,[47]
1160,"[6, 12]"
14662,[98]
11934,[80]
9295,[50]
202,"[2, 25, 45]"
14559,[98]
11326,[61]
12085,[80]
456,[3]
9700,[52]
13132,[83]
969,[5]
14857,[99]
11426,[64]
15405,[99]
10058,[54]
4071,[21]
6722,[34]
8842,[49]
16493,[107]
5905,[31]
16427,[105]
16486,[107]
15132,[99]
14832,[99]
11975,[80]
12322,[81]
87,"[1, 10]"
12044,[80]
1784,"[7, 38]"
296,"[2, 25, 45]"
10423,[57]
592,"[4, 122]"
133,"[2, 25, 45]"
16491,[107]
3952,[21]
7718,[42]
7180,[35]
663,"[4, 122]"
15100,[99]
9161,[50]
731,"[4, 122]"
2916,"[14, 14]"
10291,[57]
5370,[30]
1323,"[6, 12]"
1094,"[6, 9]"
12028,[80]
3031,[15]
12094,[80]
8589,[47]
6316,"[33, 34]"
5617,"[31, 31]"
13086,[83]
12471,[82]
13130,[83]
8521,[47]
15943,[100]
8627,[48]
15929,[100]
11308,[61]
15794,"[100, 100]"
11046,"[59, 105]"
12079,[80]
4062,[21]
12997,[83]
3998,[21]
1483,"[7, 9]"
2487,[13]
1927,"[8, 45]"
1513,"[7, 11]"
7765,[42]
3906,[21]
14191,[95]
14372,[97]
13913,[91]
12878,[82]
15771,[100]
171,"[2, 45]"
16558,[107]
7639,"[40, 47]"
5222,[30]
1644,"[7, 15]"
8508,[47]
6482,[34]
2221,[10]
12917,[83]
12076,[80]
8855,[49]
1134,"[6, 9]"
14889,[99]
2165,[9]
2734,[14]
5191,[30]
256,"[2, 25, 45]"
7406,"[38, 56]"
9101,[50]
7686,"[40, 47]"
10346,[57]
14843,[99]
12466,[82]
5195,[30]
5088,[30]
10013,[54]
1200,"[6, 10]"
15114,[99]
187,"[2, 25, 32]"
11425,[63]
6135,[33]
10088,[54]
1827,"[7, 38]"
13038,[83]
15711,[99]
3040,[15]
13735,[90]
13482,[87]
5086,[30]
14325,[97]
5152,[30]
13723,[90]
338,"[2, 25, 32, 49]"
14768,[99]
9870,[53]
3362,[16]
13471,[87]
5966,"[33, 33]"
1928,"[8, 45]"
13030,"[83, 83]"
8808,[49]
15735,[100]
6232,[33]
15453,[99]
2962,[15]
6989,[35]
9221,[50]
7302,[37]
2499,"[13, 14]"
8598,[47]
15930,[100]
11422,"[62, 63, 67]"
13821,[90]
12678,[82]
8916,[49]
3083,[15]
6495,[34]
11957,"[80, 80]"
12089,[80]
16378,[105]
15480,[99]
15827,[100]
2533,[13]
12919,[83]
5511,[31]
1641,"[7, 10]"
5450,[31]
183,"[2, 2, 25, 25, 32, 32, 49, 49]"
4390,"[24, 30]"
11436,"[64, 64]"
12024,[80]
5543,[31]
14741,[99]
12413,[82]
15107,[99]
3571,[19]
14258,[96]
1929,"[8, 45]"
5644,[31]
5956,[33]
6094,[33]
64,"[1, 10]"
13076,[83]
13449,[87]
2814,[14]
347,"[2, 25, 45]"
4329,"[23, 81]"
1236,"[6, 9]"
17454,[120]
6306,[33]
12339,[81]
12014,[80]
13711,[90]
13137,[83]
12762,[82]
9606,[51]
16406,[105]
3660,[19]
2045,"[8, 45]"
13710,[90]
10147,[55]
13087,[83]
14089,[94]
13081,[83]
8819,[49]
2786,[14]
5516,[31]
12320,[81]
9113,[50]
4395,"[24, 30]"
7492,[39]
4060,[21]
4811,[27]
8266,"[46, 56]"
12985,[83]
5551,[31]
2799,[14]
691,"[4, 122]"
15605,[99]
11478,[67]
1964,[8]
10389,[57]
3858,[21]
16088,[100]
5059,[30]
15435,[99]
7473,[39]
16555,[107]
7787,[43]
8680,[48]
10212,[55]
15395,[99]
711,"[4, 122]"
8534,[47]
12998,[83]
1963,[8]
12109,[80]
155,"[2, 25, 32]"
3869,[21]
827,"[4, 122]"
12976,[83]
9188,[50]
1634,"[7, 41]"
6504,[34]
524,[3]
10707,[58]
12337,[81]
15357,[99]
2770,[14]
10062,[54]
1476,"[7, 10]"
13983,[93]
1925,[8]
10243,[56]
13179,[83]
9261,[50]
7963,[43]
15611,[99]
13206,[83]
12000,[80]
8251,"[46, 59]"
11717,[79]
16515,[107]
6212,"[33, 34]"
2474,"[13, 14]"
14556,[98]
11453,[67]
11273,[60]
7624,[39]
16971,"[117, 117]"
12794,[82]
12212,[80]
8794,[49]
2458,"[13, 14]"
8300,"[46, 46, 59, 59]"
7939,[43]
3586,[19]
15835,[100]
13098,[83]
14897,[99]
11924,[80]
14052,[94]
1187,"[6, 12]"
12210,[80]
14303,[96]
6143,[33]
160,"[2, 45]"
13095,[83]
14775,[99]
4531,[26]
9315,[50]
11922,[80]
2152,[9]
15928,[100]
13110,[83]
9803,[52]
8792,[49]
7252,[37]
16516,[107]
8522,[47]
12332,[81]
13044,[83]
14362,[97]
2821,[14]
12708,[82]
54,"[1, 10]"
5262,[30]
14980,[99]
2506,"[13, 14]"
11246,[60]
3092,[15]
6000,[33]
1356,"[6, 12]"
8248,"[46, 46, 59, 59]"
13958,[92]
14646,[98]
14928,[99]
7299,[37]
10853,"[59, 105]"
12962,[83]
608,"[4, 122]"
3592,[19]
6475,[34]
183,"[2, 25, 32, 49]"
14872,[99]
8288,"[46, 56]"
10462,[57]
11436,[64]
474,[3]
15244,[99]
13024,[83]
13144,[83]
16539,[107]
10538,[57]
8912,[49]
14003,[93]
14013,[93]
10115,[55]
13650,[90]
7946,[43]
15728,[100]
11084,[59]
12450,[82]
14645,[98]
8065,[45]
5607,[31]
2959,[15]
14391,[97]
14963,[99]
14554,[98]
6479,[34]
16389,[105]
5700,[31]
7920,[43]
802,"[4, 122]"
15897,[100]
2047,[8]
1535,"[7, 15]"
16565,[107]
10320,[57]
5476,[31]
5138,[30]
746,"[4, 122]"
1499,"[7, 10]"
10233,[56]
9895,[53]
12768,[82]
9329,[50]
1646,"[7, 41]"
759,"[4, 122]"
10277,[56]
3098,[15]
12386,[82]
14252,[96]
197,"[2, 2, 25, 25, 32, 32, 49, 49]"
6119,"[33, 34]"
12870,[82]
14097,[94]
8316,"[46, 56]"
13704,[90]
1060,[5]
2463,"[13, 14]"
9905,[53]
16419,[105]
13400,[86]
9869,[53]
15474,[99]
11208,[60]
5557,[31]
9127,[50]
2054,[8]
12023,[80]
1306,"[6, 10]"
12628,[82]
13903,[91]
12932,[83]
10316,[57]
7474,[39]
2294,[10]
14453,[97]
1528,"[7, 12]"
16513,[107]
11051,"[59, 105]"
12004,[80]
11882,[79]
15500,[99]
2987,[15]
12950,[83]
9361,[50]
15391,[99]
15309,[99]
7389,"[38, 56]"
6478,[34]
9772,[52]
13409,[86]
15218,[99]
16468,[107]
14260,[96]
16272,[104]
12143,[80]
5619,[31]
15111,[99]
12523,[82]
11761,[79]
11917,[80]
14186,[95]
1958,[8]
9319,[50]
16877,[115]
11935,[80]
12474,[82]
7249,[37]
3770,[20]
7759,[42]
11306,[61]
12691,[82]
13412,[86]
17508,[120]
15117,[99]
5738,[31]
8299,"[46, 59]"
5589,[31]
11972,[80]
790,"[4, 122]"
8256,"[46, 59]"
1383,"[7, 11]"
15722,[100]
8714,[48]
8039,[45]
8711,[48]
106,[1]
10280,[56]
15683,[99]
15514,[99]
4707,[27]
14948,[99]
2259,[10]
9966,[53]
12925,[83]
12958,[83]
8422,"[46, 59]"
12960,[83]
7808,[43]
8298,"[46, 46, 59, 59]"
7730,[42]
12215,[80]
13187,[83]
4392,"[24, 30]"
15962,[100]
9149,[50]
15062,[99]
9118,[50]
6318,"[33, 34]"
15198,[99]
6946,"[35, 36, 47]"
5672,[31]
2393,[12]
12944,[83]
1974,[8]
13346,[84]
12018,[80]
12369,[81]
15744,[100]
2486,"[13, 14]"
10238,[56]
4195,"[23, 81]"
12693,[82]
8098,[45]
11565,[69]
13119,[83]
10433,[57]
16143,[101]
5763,[31]
14211,[96]
17337,[120]
6845,"[35, 36, 47]"
15378,[99]
15418,[99]
7893,[43]
417,"[2, 45]"
15226,[99]
3403,[16]
7508,[39]
957,[5]
9028,[49]
11423,[62]
951,[5]
13364,[84]
5715,[31]
4120,[21]
1587,"[7, 10]"
15143,[99]
13141,[83]
15787,[100]
15795,"[100, 100]"
3344,[16]
7824,[43]
13367,[84]
6139,[33]
14934,[99]
8141,[45]
15144,[99]
9328,[50]
8181,[45]
14360,[97]
7799,[43]
1108,"[6, 9]"
10449,[57]
9856,[53]
17504,[120]
7793,[43]
14969,[99]
14501,[98]
2904,[14]
5664,[31]
11285,[60]
13642,[90]
3955,[21]
14881,[99]
6115,[33]
5666,[31]
11996,[80]
11240,[60]
7909,[43]
2031,[8]
6150,[33]
4561,[26]
8802,[49]
15429,[99]
257,"[2, 25, 45]"
3388,"[16, 17]"
15736,[100]
8726,[48]
4989,[30]
2397,[12]
6803,"[35, 36, 47]"
6291,"[33, 34]"
3674,[19]
14842,[99]
14037,[93]
12715,[82]
2503,"[13, 14]"
247,"[2, 25, 32]"
14885,[99]
15654,[99]
12973,[83]
7068,"[35, 36, 47]"
12489,[82]
15323,[99]
5599,[31]
5231,[30]
2640,[13]
5153,[30]
5260,[30]
14530,[98]
8038,[45]
5077,[30]
12740,[82]
7717,[42]
1261,"[6, 12]"
3960,[21]
13351,[84]
17,"[1, 10]"
2816,[14]
9153,[50]
8702,[48]
6827,[35]
9419,[50]
12774,[82]
17432,[120]
8054,[45]
10529,[57]
13521,[87]
11421,[62]
11011,[59]
10219,[56]
5016,[30]
7898,[43]
8514,[47]
4335,"[23, 81]"
14753,[99]
2860,[14]
12501,[82]
1534,"[7, 12]"
6711,[34]
5988,[33]
5106,[30]
1173,"[6, 11]"
8564,[47]
12525,[82]
8105,[45]
14389,[97]
13480,[87]
16485,[107]
5442,[31]
12161,[80]
9851,[53]
182,"[2, 32, 50]"
14555,[98]
17462,[120]
7472,[39]
13414,[86]
11755,[79]
1156,"[6, 12]"
5809,[31]
7754,[42]
5765,[31]
5880,[31]
12990,[83]
8104,[45]
42,"[1, 12]"
15729,[100]
5042,[30]
8595,[47]
738,"[4, 122]"
17343,[120]
3938,[21]
14625,[98]
14754,[99]
8594,[47]
2280,[10]
7726,[42]
8431,"[46, 59]"
16402,[105]
7391,[38]
14796,[99]
14571,[98]
3338,"[16, 17]"
13912,[91]
1953,"[8, 45]"
11701,[79]
6869,[35]
6613,[34]
275,"[2, 25, 45]"
1705,"[7, 38]"
12403,[82]
162,"[2, 32, 50]"
3985,[21]
9316,[50]
14859,[99]
1501,"[7, 11]"
1263,"[6, 9]"
2522,"[13, 14]"
7745,[42]
14871,[99]
9649,[52]
1366,"[7, 9]"
15944,[100]
9154,[50]
142,"[2, 32, 50]"
9517,[50]
7933,[43]
3005,[15]
5584,[31]
14594,[98]
15590,[99]
16269,[104]
3655,[19]
4665,[27]
12981,[83]
15564,[99]
12732,[82]
10321,[57]
1841,"[7, 15]"
13417,[86]
12200,[80]
1932,"[8, 8, 45, 45]"
7653,"[40, 47]"
7471,[39]
16102,[100]
7829,[43]
8157,[45]
2220,[10]
8618,[47]
8613,[47]
14902,[99]
7379,"[38, 56]"
9771,[52]
553,[3]
7004,[35]
14056,[94]
9543,[51]
6489,[34]
2835,[14]
5517,[31]
11514,[68]
14941,"[99, 99]"
2680,[13]
13498,[87]
8488,[47]
1053,[5]
15265,[99]
15900,[100]
3868,[21]
2040,"[8, 45]"
7649,"[40, 47]"
2020,[8]
9251,[50]
7830,[43]
8118,[45]
5000,[30]
9993,[54]
12144,[80]
888,"[4, 122]"
3936,[21]
5862,[31]
17183,[119]
12926,[83]
7435,[39]
10191,[55]
11601,[70]
3012,[15]
3978,[21]
12049,[80]
4154,"[23, 52]"
3941,[21]
14301,[96]
15121,[99]
12124,[80]
7415,"[38, 56]"
13034,[83]
11923,[80]
16499,[107]
11563,[69]
15081,[99]
7357,[38]
4720,[27]
6528,[34]
2966,[15]
13020,[83]
14965,[99]
4572,[26]
3449,"[16, 17]"
6978,"[35, 36, 47]"
15843,[100]
4053,[21]
5798,[31]
8122,[45]
993,[5]
4411,[26]
10516,[57]
14635,[98]
12046,[80]
10041,[54]
3524,[18]
7743,[42]
8806,[49]
9650,[52]
6780,"[35, 36, 47]"
17564,[120]
7741,"[42, 42]"
17363,[120]
12078,[80]
15031,[99]
1546,"[7, 41]"
10711,[58]
5724,[31]
9428,[50]
2000,[8]
14818,[99]
16481,[107]
630,"[4, 122]"
11244,"[60, 60]"
8372,"[46, 59]"
8134,[45]
10483,[57]
12914,[83]
5554,[31]
1614,"[7, 15]"
45,"[1, 12]"
5662,[31]
12053,[80]
4,"[1, 10]"
5834,[31]
4322,"[23, 81]"
12815,[82]
14477,[97]
12315,[81]
8033,[45]
9678,[52]
14968,[99]
15716,[100]
5840,[31]
13831,[90]
15555,[99]
8549,[47]
3701,[19]
5025,[30]
14348,[97]
3321,[16]
3115,[15]
1396,"[7, 12]"
9737,[52]
5608,[31]
16391,[105]
9184,[50]
11275,[60]
12062,[80]
16476,[107]
455,[3]
14164,[95]
7063,[35]
10392,[57]
17464,[120]
7664,"[40, 47]"
13657,[90]
3228,[16]
16519,[107]
15854,[100]
16089,[100]
599,"[4, 122]"
3313,[16]
5552,[31]
5932,[33]
16278,[104]
16886,[115]
3865,[21]
9200,[50]
7807,[43]
6668,[34]
5564,[31]
9284,[50]
8494,[47]
15713,[99]
14109,[94]
2806,[14]
1008,[5]
1631,"[7, 15]"
8244,"[46, 59]"
12055,[80]
14064,[94]
11814,[79]
7475,[39]
7101,[35]
8308,"[46, 56]"
7735,[42]
9122,[50]
5897,[31]
7670,"[40, 47]"
6129,[33]
11673,[76]
150,"[2, 25, 32, 49]"
643,"[4, 122]"
15231,[99]
5272,[30]
11264,[60]
7085,[35]
10903,[59]
14063,[94]
11741,[79]
2999,[15]
16550,[107]
11933,[80]
6026,[33]
12645,[82]
11044,"[59, 105]"
10528,[57]
12325,[81]
11682,[76]
15950,[100]
10269,[56]
8270,"[46, 46, 56, 56]"
13820,[90]
13063,[83]
5591,[31]
2498,"[13, 14]"
5677,[31]
15237,[99]
7189,[35]
12946,[83]
4439,[26]
15817,[100]
14600,[98]
15783,[100]
4945,[28]
10131,[55]
15643,[99]
17089,[119]
12083,[80]
15223,[99]
12964,[83]
11951,[80]
12963,[83]
144,"[2, 25, 32, 49]"
15101,[99]
13526,[87]
13125,[83]
1612,"[7, 15]"
10252,[56]
16111,[100]
7529,[39]
10069,[54]
2632,[13]
3411,"[16, 17]"
12132,[80]
11874,[79]
7462,[39]
16494,"[107, 107, 107]"
12803,[82]
71,"[1, 10]"
10060,[54]
15614,[99]
13804,[90]
4784,[27]
372,"[2, 45]"
13561,"[89, 89]"
149,"[2, 25, 32, 49]"
14352,[97]
8822,[49]
3551,[18]
7758,[42]
14970,"[99, 99]"
2067,[8]
2265,[10]
16225,[102]
12995,[83]
12530,[82]
14992,[99]
9479,[50]
12992,[83]
13856,[90]
5658,[31]
12524,[82]
3944,[21]
4701,[27]
8389,"[46, 59]"
4782,[27]
8996,[49]
10232,[56]
16681,[113]
14927,"[99, 99]"
10444,[57]
10536,[57]
14932,[99]
10322,[57]
14908,[99]
4589,[26]
3867,[21]
10022,[54]
5073,[30]
1460,"[7, 9]"
14402,[97]
12120,[80]
5761,[31]
10336,[57]
48,"[1, 10]"
7643,"[40, 47]"
15173,[99]
2822,[14]
7794,[43]
15673,[99]
10124,[55]
14553,[98]
15052,[99]
14112,[94]
5506,[31]
7372,"[38, 56]"
12508,[82]
10227,[56]
12650,[82]
5728,[31]
12731,[82]
5786,[31]
10260,[56]
4265,[23]
526,[3]
8045,[45]
9398,[50]
12313,[81]
6812,"[35, 36, 47]"
15568,[99]
8386,"[46, 59]"
12319,[81]
3291,"[16, 17]"
1983,[8]
6304,"[33, 34]"
6485,[34]
8284,"[46, 56]"
13534,[87]
14950,[99]
2865,[14]
7574,[39]
8715,[48]
7385,"[38, 56]"
3054,[15]
16046,[100]
8281,"[46, 56]"
8319,"[46, 59]"
8656,[48]
7687,"[40, 47]"
6229,[33]
16167,[101]
8130,[45]
12147,[80]
13941,[92]
14994,[99]
7403,[38]
10403,[57]
16274,[104]
12551,[82]
8662,[48]
5744,[31]
10856,[59]
11211,[60]
14764,[99]
5252,[30]
13030,[83]
15764,[100]
4028,[21]
518,[3]
14716,[99]
9257,[50]
7666,"[40, 47]"
600,"[4, 122]"
13215,[83]
6801,"[35, 36, 47]"
12152,[80]
7841,[43]
6465,[34]
1221,"[6, 12]"
14394,[97]
5964,[33]
9857,[53]
12769,[82]
7295,[37]
15823,[100]
7764,[42]
1988,[8]
4846,[27]
7375,"[38, 56]"
12128,[80]
15185,[99]
12061,[80]
5116,[30]
2818,[14]
11352,[61]
9473,[50]
4396,"[24, 30]"
17112,[119]
12351,[81]
1092,"[6, 11]"
11525,[68]
5723,[31]
13012,[83]
238,"[2, 25, 32, 49]"
7359,[38]
2359,[10]
2528,"[13, 14]"
10439,[57]
14951,[99]
8375,"[46, 59]"
7676,"[40, 47]"
7659,"[40, 47]"
11958,[80]
16514,[107]
2,"[1, 10]"
11202,[60]
7671,"[40, 47]"
6259,"[33, 34]"
269,"[2, 45]"
13489,[87]
4986,[30]
5028,[30]
15002,[99]
954,[5]
10828,"[59, 105]"
14485,[97]
8186,[45]
7258,[37]
3919,[21]
14684,[99]
2468,"[13, 14]"
12637,[82]
6473,[34]
13169,[83]
12203,[80]
7363,[38]
5573,[31]
6506,[34]
1497,"[7, 10]"
12185,[80]
7704,[42]
13512,[87]
7215,[35]
7273,[37]
10858,[59]
6493,"[34, 34]"
12312,[81]
13334,[83]
11993,[80]
2111,[8]
15287,[99]
97,"[1, 12]"
7436,[39]
6106,[33]
10525,[57]
85,"[1, 1, 12, 12]"
10249,[56]
10072,[54]
14756,[99]
13166,[83]
13674,[90]
14415,[97]
17421,[120]
7469,[39]
14882,[99]
4919,[28]
12922,[83]
4174,"[23, 52]"
8498,[47]
7802,[43]
11997,[80]
7368,"[38, 56]"
15193,[99]
15726,[100]
16110,[100]
8780,[49]
4069,[21]
6499,[34]
15624,[99]
6288,"[33, 34]"
10251,"[56, 56]"
8176,[45]
11952,[80]
10792,[59]
7929,[43]
15714,[99]
5633,[31]
12965,[83]
15889,[100]
9876,[53]
6236,[33]
8694,[48]
12703,[82]
1391,"[7, 11]"
4317,"[23, 81]"
448,[3]
14678,[99]
5034,[30]
5139,[30]
12282,[80]
17630,[121]
5200,[30]
137,"[2, 25, 45]"
10098,[54]
8547,[47]
1168,"[6, 12]"
10148,[55]
14713,[99]
3759,[20]
12180,[80]
98,[1]
3983,[21]
5593,[31]
7863,[43]
295,"[2, 25, 45]"
2893,[14]
8650,[48]
345,"[2, 25, 32, 49]"
112,"[1, 12]"
1135,"[6, 10]"
12595,[82]
8124,[45]
10116,[55]
3992,[21]
4402,[26]
10253,[56]
10285,[57]
1211,"[6, 10]"
10692,[58]
11900,[80]
3249,"[16, 17]"
3521,[18]
8615,[47]
4631,[27]
1946,"[8, 45]"
1533,"[7, 11]"
15852,[100]
12755,[82]
438,[3]
13103,[83]
190,"[2, 25, 32, 49]"
6886,[35]
217,"[2, 45]"
5448,"[31, 31]"
189,"[2, 25, 45]"
3114,[15]
8377,"[46, 59]"
11259,[60]
16460,[107]
5493,[31]
15494,[99]
1965,[8]
15365,[99]
5914,[32]
16228,[102]
6490,[34]
2535,[13]
12968,[83]
16265,[104]
7916,[43]
6463,[34]
5670,[31]
11270,[60]
14860,[99]
3342,[16]
10379,[57]
15389,[99]
16411,[105]
10298,[57]
5017,[30]
6873,"[35, 36, 47]"
7860,[43]
1511,"[7, 9]"
7519,[39]
115,"[1, 12]"
1390,"[7, 10]"
3038,[15]
6560,[34]
15183,[99]
5003,[30]
5615,[31]
215,"[2, 45]"
12918,[83]
1069,[5]
10248,[56]
927,[5]
164,"[2, 32, 50]"
15421,[99]
460,[3]
7401,"[38, 56]"
231,"[2, 25, 45]"
13128,[83]
1637,"[7, 38]"
15767,[100]
15041,[99]
12526,[82]
15861,[100]
15925,[100]
13007,[83]
5578,[31]
10047,[54]
2518,"[13, 14]"
12927,[83]
2291,[10]
15660,[99]
14822,[99]
10262,[56]
14231,[96]
15292,[99]
7723,[42]
5198,[30]
1305,"[6, 11]"
12398,[82]
224,"[2, 45]"
5523,[31]
13001,[83]
12709,[82]
322,"[2, 2, 25, 25, 32, 32, 49, 49]"
13850,[90]
12640,[82]
13529,[87]
3089,[15]
12022,[80]
8869,[49]
5517,"[31, 31]"
8737,[48]
10376,[57]
2876,"[14, 14]"
12847,[82]
9730,[52]
312,"[2, 25, 45]"
10821,[59]
208,"[2, 45]"
12931,[83]
8240,"[46, 56]"
3764,[20]
10965,"[59, 105]"
7348,[38]
15609,[99]
8289,"[46, 56]"
6611,[34]
7922,[43]
6995,"[35, 36, 47]"
13106,[83]
4950,[28]
11073,[59]
14947,[99]
10154,[55]
5592,[31]
1222,"[6, 12]"
12201,[80]
12980,[83]
9662,[52]
4010,[21]
9047,[49]
11536,[69]
4772,[27]
12520,[82]
8686,[48]
4097,[21]
154,"[2, 32, 50]"
17396,[120]
12639,[82]
981,[5]
7162,[35]
6084,"[33, 34]"
950,[5]
8655,[48]
15606,[99]
16554,[107]
65,"[1, 10]"
284,"[2, 25, 32]"
9875,[53]
12030,[80]
36,"[1, 1, 10, 10]"
2123,[8]
4070,[21]
365,"[2, 32, 50]"
3914,[21]
2196,[9]
12052,[80]
124,"[1, 12]"
7102,[35]
1286,"[6, 9]"
15893,[100]
17718,[123]
15458,[99]
15090,[99]
12011,[80]
12326,[81]
5154,[30]
15680,[99]
1322,"[6, 9]"
14115,[95]
9989,[53]
2062,"[8, 45]"
6002,[33]
6572,[34]
6520,[34]
6435,"[33, 34]"
5760,[31]
16463,[107]
17702,[123]
1999,[8]
15028,[99]
13786,[90]
11938,[80]
4307,"[23, 81]"
684,"[4, 122]"
14217,[96]
1930,"[8, 45]"
13085,[83]
1415,"[7, 10]"
5466,[31]
15953,[100]
15320,[99]
7059,[35]
10175,[55]
8050,[45]
1138,"[6, 11]"
12354,[81]
10558,[57]
